stop_id,stop_code,name,lat,lon
16366,135196,4100 S @ 3758 W,40.682206,-111.980554
16368,135143,4100 S @ 4030 W,40.682194,-111.987601
16369,135144,4100 S @ 4110 W,40.682148,-111.989943
16370,135145,4100 S @ 4252 W,40.682139,-111.992764
16371,134071,4100 S @ 4388 W,40.68217,-111.995685
16372,134072,4100 S @ 4518 W,40.682122,-111.999103
16373,134073,4100 S @ 4720 W,40.682112,-112.003351
16374,134017,4800 W @ 4114 S,40.681545,-112.005798
16375,134018,4800 W @ 4180 S,40.680286,-112.005767
16376,134019,4800 W @ 4248 S,40.678701,-112.005762
16377,134020,4800 W @ 4286 S,40.677535,-112.005746
16378,134021,4800 W @ 4360 S,40.675638,-112.005727
16379,134022,4800 W @ 4506 S,40.672291,-112.005765
16380,134023,4800 W @ 4570 S,40.670967,-112.005765
16383,134118,4700 S @ 4980 W,40.667654,-112.009953
16384,134168,4700 S @ 5050 W,40.667654,-112.012967
16385,134120,4700 S @ 5170 W,40.667656,-112.015146
16386,134121,4700 S @ 5266 W,40.667657,-112.016891
16387,134122,4700 S @ 5410 W,40.667658,-112.020344
16388,125170,REDWOOD RD @ 1945 S,40.727137,-111.938837
16389,125171,REDWOOD RD @ 1899 S,40.728311,-111.938851
16390,125172,REDWOOD RD @ 1801 S,40.730529,-111.938859
16391,124057,1700 S @ 1816 W,40.733231,-111.942452
16392,124058,1700 S @ 1896 W,40.733231,-111.944341
16393,124059,1700 S @ 1970 W,40.733231,-111.946865
16399,124065,PIONEER RD @ 1710 S,40.732651,-111.958131
16400,124066,PIONEER RD @ 1850 S,40.729372,-111.958127
16401,124098,PIONEER RD @ 2000 S,40.728271,-111.958703
16402,124069,NORTH FRONTAGE RD @ 2910 W,40.726561,-111.962337
16405,187047,2700 W @ 13370 S,40.508412,-111.957777
16410,125074,400 S @ 1234 W,40.760738,-111.926838
16414,125081,CHEYENNE ST @ 490 S,40.758612,-111.934348
16419,187024,2700 W @ 12810 S,40.519096,-111.957814
16429,135112,3200 W @ 4061 S,40.682837,-111.967444
16430,135113,3200 W @ 3985 S,40.685278,-111.967468
16431,135114,3200 W @ 3887 S,40.687178,-111.967461
16432,135115,3200 W @ 3837 S,40.689384,-111.967476
16433,135117,3200 W @ 3727 S,40.691531,-111.967472
16434,135118,3200 W @ 3653 S,40.692588,-111.967471
16436,116005,2400 W @ 20 S,40.769945,-111.958283
16439,137439,STATE ST @ 2968 S,40.706534,-111.888452
16440,137440,STATE ST @ 3094 S,40.703641,-111.888478
16441,137442,STATE ST @ 3330 S,40.699296,-111.888473
16442,137443,STATE ST @ 3440 S,40.696634,-111.888472
16443,137445,STATE ST @ 3620 S,40.69261,-111.888475
16444,137446,STATE ST @ 3748 S,40.689502,-111.888466
16445,137447,STATE ST @ 3980 S,40.686391,-111.888462
16446,137448,STATE ST @ 4068 S,40.683596,-111.888476
16447,137449,STATE ST @ 4190 S,40.680451,-111.888475
16448,137451,STATE ST @ 4400 S,40.675439,-111.888494
16450,154006,STATE ST @ 5200 S,40.658678,-111.888499
16451,154369,STATE ST @ 5270 S,40.657209,-111.888503
16452,154169,STATE ST @ 5400 S,40.654128,-111.888491
16453,154170,STATE ST @ 5500 S,40.651358,-111.888636
16454,154172,STATE ST @ 5680 S,40.647936,-111.888817
16455,154173,STATE ST @ 5760 S,40.645901,-111.888934
16456,154174,STATE ST @ 5898 S,40.643172,-111.889059
16457,154175,STATE ST @ 5980 S,40.641129,-111.889193
16458,154176,STATE ST @ 6098 S,40.638627,-111.889315
16460,118053,MAIN ST @ 238 N,40.774634,-111.891018
16463,118062,500 N @ 86 E,40.779843,-111.886942
16465,125071,400 S @ 998 W,40.760773,-111.919362
16466,125072,400 S @ 1120 W,40.760786,-111.922839
16467,125073,400 S @ 1168 W,40.760738,-111.924554
16468,171002,2700 W @ 7810 S,40.608978,-111.957911
16500,173210,10600 S @ 1050 E,40.558671,-111.861294
16503,124072,2400 W @ 135 S,40.768778,-111.958122
16504,116006,2400 W @ 1 S,40.770049,-111.958124
16505,116007,NORTH TEMPLE ST @ 2375 W,40.771374,-111.957774
16506,117067,REDWOOD RD @ 55 N,40.770728,-111.939441
16507,173214,10600 S @ 949 E,40.558838,-111.864598
16509,136289,3900 S @ 612 W,40.687119,-111.908823
16514,135066,3650 S @ 2968 W,40.692996,-111.963751
16525,135002,CONSTITUTION BLVD @ 2726 S,40.711746,-111.958176
16526,135003,CONSTITUTION BLVD @ 2770 S,40.710083,-111.958169
16527,135004,CONSTITUTION BLVD @ 2938 S,40.706756,-111.958096
16531,135280,3500 S @ 2097 W,40.696542,-111.946252
16532,135281,3500 S @ 1953 W,40.696502,-111.943836
16533,136201,3500 S @ 1685 W,40.696508,-111.937859
16534,136202,3500 S @ 1575 W,40.697071,-111.934269
16535,136203,3500 S @ 1405 W,40.698308,-111.931938
16538,136207,3300 S @ 1095 W,40.699318,-111.922321
16539,136208,3300 S @ 1005 W,40.699295,-111.919984
16540,136291,900 W @ 3340 S,40.698811,-111.917026
16541,136292,900 W @ 3420 S,40.696372,-111.917041
16542,136293,900 W @ 3590 S,40.693606,-111.916991
16553,151098,6200 S @ 5479 W,40.638485,-112.021903
16554,151099,6200 S @ 5367 W,40.638481,-112.019112
16559,134083,4700 S @ 5585 W,40.667518,-112.023858
16560,134084,4700 S @ 5407 W,40.667516,-112.020029
16561,134085,4700 S @ 5265 W,40.667518,-112.016864
16563,135088,3200 W @ 3850 S,40.688292,-111.967614
16565,135090,3200 W @ 3990 S,40.684824,-111.967611
16566,135091,3200 W @ 4068 S,40.683064,-111.967601
16567,135092,3200 W @ 4110 S,40.681716,-111.967651
16568,135093,3200 W @ 4204 S,40.679657,-111.967614
16569,135094,3200 W @ 4280 S,40.677634,-111.967613
16570,135095,3200 W @ 4338 S,40.676482,-111.967601
16571,135097,3200 W @ 4458 S,40.673653,-111.967578
16572,135098,3200 W @ 4548 S,40.671211,-111.967566
16573,135099,3200 W @ 4598 S,40.670228,-111.967573
16574,135100,3200 W @ 4710 S,40.667065,-111.967549
16575,135314,3200 W @ 4780 S,40.665696,-111.967541
16576,135101,3200 W @ 4850 S,40.663989,-111.967531
16577,152071,3200 W @ 4958 S,40.661739,-111.967528
16578,152072,3200 W @ 5068 S,40.660123,-111.967516
16579,152073,3200 W @ 5248 S,40.656849,-111.967518
16580,152074,3200 W @ 5286 S,40.655701,-111.967512
16581,152191,3200 W @ 5348 S,40.654094,-111.967501
16582,152037,3200 W @ 5404 S,40.652552,-111.967487
16583,152038,3200 W @ 5558 S,40.650381,-111.967481
16584,152039,3200 W @ 5668 S,40.648361,-111.967479
16586,151002,CLERNATES DR @ 6394 S,40.635081,-112.018327
16587,151003,CLERNATES DR @ 6494 S,40.633495,-112.017452
16588,151004,CLERNATES DR @ 6598 S,40.631441,-112.017437
16589,151100,CLERNATES DR @ 6718 S,40.629374,-112.017506
16590,151101,CLERNATES DR @ 6852 S,40.626852,-112.018008
16595,151008,COUGAR LN @ 6587 S,40.631722,-112.007192
16597,151109,COUGAR LN @ 6425 S,40.634565,-112.007221
16599,151009,COUGAR LN @ 6221 S,40.637934,-112.005398
16612,134086,4700 S @ 5201 W,40.667508,-112.013896
16613,134087,4700 S @ 5035 W,40.667509,-112.011783
16614,134088,4700 S @ 4975 W,40.667506,-112.009973
16616,134125,4800 W @ 4563 S,40.671011,-112.005546
16617,134126,4800 W @ 4505 S,40.673557,-112.005547
16618,134127,4800 W @ 4361 S,40.675647,-112.005545
16619,134128,4800 W @ 4291 S,40.677348,-112.005561
16620,134129,4800 W @ 4251 S,40.678452,-112.005566
16621,134130,4800 W @ 4177 S,40.680101,-112.005601
16622,134131,4800 W @ 4115 S,40.681482,-112.005597
16623,134066,4100 S @ 4655 W,40.681982,-112.002121
16624,134067,4100 S @ 4513 W,40.681987,-111.998975
16625,134069,4100 S @ 4253 W,40.682005,-111.992813
16626,135147,4100 S @ 4147 W,40.682008,-111.990305
16627,135148,4100 S @ 4099 W,40.682012,-111.988898
16628,135181,4100 S @ 3855 W,40.681988,-111.983768
16630,135182,4100 S @ 3657 W,40.681998,-111.978621
16640,135119,3650 S @ 3101 W,40.692875,-111.965492
16641,135120,3650 S @ 2961 W,40.692875,-111.963521
16649,136222,REDWOOD RD @ 3860 S,40.687691,-111.939056
16661,171109,7800 S @ 3425 W,40.609379,-111.973081
16662,171110,7800 S @ 3236 W,40.609358,-111.968169
16663,171064,3200 W @ 7761 S,40.610493,-111.967369
16664,171138,3200 W @ 7639 S,40.612266,-111.967359
16665,152053,3200 W @ 7487 S,40.615686,-111.967347
16666,152054,3200 W @ 7347 S,40.617777,-111.967321
16667,152055,3200 W @ 7253 S,40.619372,-111.967313
16668,152197,3200 W @ 7115 S,40.622432,-111.967301
16671,152125,DIXIE DR @ 6741 S,40.628599,-111.977781
16672,152126,DIXIE DR @ 6687 S,40.629781,-111.978683
16673,152127,DIXIE DR @ 6593 S,40.631521,-111.979482
16674,152128,DIXIE DR @ 6515 S,40.632794,-111.979787
16675,152129,DIXIE DR @ 6383 S,40.635028,-111.978926
16676,152130,DIXIE DR @ 6345 S,40.635992,-111.978134
16677,152131,DIXIE DR @ 6225 S,40.637815,-111.978147
16678,152132,6200 S @ 3501 W,40.638508,-111.974001
16681,152060,3200 W @ 6199 S,40.639017,-111.967282
16682,152061,3200 W @ 5987 S,40.642791,-111.967292
16683,152063,3200 W @ 5601 S,40.649361,-111.967321
16684,152064,3200 W @ 5517 S,40.650695,-111.967327
16686,152066,3200 W @ 5265 S,40.655952,-111.967359
16687,152067,3200 W @ 5199 S,40.657043,-111.967336
16688,152068,3200 W @ 5085 S,40.659545,-111.967367
16689,152069,3200 W @ 4961 S,40.661229,-111.967352
16691,135102,3200 W @ 4847 S,40.663861,-111.967369
16692,135103,3200 W @ 4779 S,40.665615,-111.967374
16694,135105,3200 W @ 4615 S,40.669607,-111.967399
16695,135107,3200 W @ 4545 S,40.671376,-111.967399
16696,135108,3200 W @ 4425 S,40.673779,-111.967421
16697,135109,3200 W @ 4325 S,40.676771,-111.967409
16698,135110,3200 W @ 4265 S,40.678324,-111.967424
16713,188007,Redwood Rd @ 13035 S,40.514555,-111.938413
16720,188017,Redwood Rd @ 13054 S,40.513941,-111.938785
16722,188019,Redwood Rd @ 13324 S,40.509083,-111.938784
16745,136147,Meadowbrook Expwy. @ 1151 W,40.685431,-111.924739
16746,136148,MEADOWBROOK EXPY @ 831 W,40.686915,-111.915029
16748,136150,3900 S @ 547 W,40.686902,-111.907087
16749,152041,3200 W @ 5886 S,40.642697,-111.967447
16753,152136,6200 S @ 3534 W,40.638655,-111.975136
16754,152109,DIXIE DR @ 6260 S,40.637362,-111.978293
16755,152110,DIXIE DR @ 6348 S,40.6359,-111.978334
16756,152111,DIXIE DR @ 6394 S,40.634916,-111.979368
16757,152112,DIXIE DR @ 6506 S,40.633053,-111.980154
16758,152113,DIXIE DR @ 6588 S,40.631739,-111.979644
16759,152114,DIXIE DR @ 6702 S,40.629503,-111.978629
16760,152115,DIXIE DR @ 6778 S,40.628498,-111.977875
16765,152046,3200 W @ 7080 S,40.622734,-111.967456
16766,152047,3200 W @ 7218 S,40.620161,-111.967473
16767,152048,3200 W @ 7348 S,40.617831,-111.967494
16768,152049,3200 W @ 7488 S,40.615645,-111.967513
16769,152050,3200 W @ 7640 S,40.613353,-111.967522
16770,152051,3200 W @ 7740 S,40.610738,-111.967541
16771,171055,3200 W @ 7810 S,40.608721,-111.967567
16772,171056,3200 W @ 7980 S,40.606197,-111.967522
16773,171057,3200 W @ 8132 S,40.603131,-111.967384
16774,171058,3200 W @ 8212 S,40.601627,-111.967458
16779,171134,9000 S @ 3480 W,40.588045,-111.974115
16780,171135,9000 S @ 3690 W,40.587954,-111.979149
16781,171096,9000 S @ 3784 W,40.587961,-111.981308
16782,171097,9000 S @ 3898 W,40.587966,-111.983904
16790,BB153219,Midvale Center Station,40.610472,-111.893357
16791,153149,CENTER ST @ 730 W,40.610725,-111.910706
16792,153220,CENTER ST @ 790 W,40.610611,-111.912349
16796,172220,7800 S @ 1410 W,40.609652,-111.932234
16798,172090,7800 S @ 1650 W,40.609648,-111.937668
16801,172222,7800 S @ 1918 W,40.609635,-111.942764
16802,136295,900 W @ 3595 S,40.693685,-111.916844
16808,135170,3100 S @ 2800 W,40.703994,-111.959876
16809,135171,3100 S @ 2928 W,40.703993,-111.962279
16810,135172,3100 S @ 3078 W,40.703989,-111.965134
16812,135175,3100 S @ 3366 W,40.703997,-111.971895
16813,135176,3100 S @ 3486 W,40.703997,-111.974246
16814,135342,4100 S @ 3570 W,40.682006,-111.976506
16818,135137,4000 W @ 3540 S,40.695891,-111.986732
16819,135138,4000 W @ 3620 S,40.693805,-111.98674
16820,135334,4000 W @ 3782 S,40.689973,-111.986729
16821,135140,4000 W @ 3850 S,40.688334,-111.986733
16822,135142,4000 W @ 4036 S,40.683817,-111.986704
16823,135150,4000 W @ 4206 S,40.679419,-111.986683
16824,135153,4000 W @ 4390 S,40.675224,-111.986723
16825,135154,4000 W @ 4474 S,40.673066,-111.986719
16826,135155,4000 W @ 4544 S,40.671396,-111.98672
16827,172223,7800 S @ 2010 W,40.609611,-111.944793
16828,171117,7800 S @ 2210 W,40.609568,-111.949089
16829,171151,7800 S @ 2320 W,40.609565,-111.950526
16830,171118,7800 S @ 2480 W,40.609563,-111.953807
16832,171119,7800 S @ 2716 W,40.609596,-111.958512
16833,171120,7800 S @ 2818 W,40.609603,-111.960032
16834,171153,7800 S @ 2920 W,40.609621,-111.962361
16835,171121,7800 S @ 3050 W,40.609597,-111.964272
16836,171065,7800 S @ 3180 W,40.609594,-111.966603
16838,171067,7800 S @ 3466 W,40.609583,-111.973395
16840,171069,7800 S @ 3720 W,40.609613,-111.979706
16866,171111,7800 S @ 3185 W,40.609381,-111.966811
16867,171142,7800 S @ 3055 W,40.609411,-111.964091
16868,171112,7800 S @ 2857 W,40.609381,-111.961202
16869,171113,7800 S @ 2685 W,40.609394,-111.957034
16870,133069,3500 S @ 8264 W,40.696611,-112.088141
16887,134059,4100 S @ 5295 W,40.682001,-112.017098
16888,134060,4100 S @ 5171 W,40.681991,-112.014621
16889,134061,4100 S @ 5125 W,40.681988,-112.013131
16890,134062,4100 S @ 5037 W,40.681984,-112.011429
16891,134063,4100 S @ 4983 W,40.681983,-112.009716
16892,134132,4800 W @ 4051 S,40.683078,-112.005602
16893,134133,4800 W @ 3991 S,40.684377,-112.005602
16895,134135,4800 W @ 3845 S,40.688207,-112.005601
16896,134136,4800 W @ 3777 S,40.689736,-112.005604
16897,134137,4800 W @ 3701 S,40.691548,-112.005611
16898,134138,4800 W @ 3611 S,40.693779,-112.005617
16899,134139,4800 W @ 3565 S,40.695318,-112.005622
16900,134140,4800 W @ 3485 S,40.696984,-112.005623
16901,134141,4800 W @ 3295 S,40.700078,-112.005655
16902,134142,4800 W @ 3169 S,40.702545,-112.005643
16908,125179,REDWOOD RD @ 1001 S,40.747954,-111.938859
16910,125181,REDWOOD RD @ 705 S,40.753708,-111.938868
16911,125182,REDWOOD RD @ 625 S,40.755902,-111.938892
16912,125183,REDWOOD RD @ 521 S,40.757811,-111.938895
16915,125083,CHEYENNE ST @ 401 S,40.760447,-111.934215
16918,125087,400 S @ 1179 W,40.760558,-111.924976
16919,125088,400 S @ 1049 W,40.760558,-111.921198
16920,125089,400 S @ 1001 W,40.760559,-111.919782
16921,125090,400 S @ 905 W,40.760561,-111.917281
16922,BB136299,Murray North Station,40.677453,-111.893915
16927,136017,ATHERTON DR @ 4440 S,40.673268,-111.913948
16929,136019,ATHERTON DR @ 925 W,40.670967,-111.914998
16930,136020,ATHERTON DR @ 1020 W,40.670842,-111.921492
16931,136021,ATHERTON DR @ 4533 S,40.671353,-111.922116
16932,136037,4700 S @ 1176 W,40.671175,-111.925667
16933,136028,4700 S @ 1302 W,40.669962,-111.928874
16934,136029,4700 S @ 1546 W,40.667982,-111.934698
16936,135282,BRUIN BLVD @ 1904 W,40.674859,-111.943134
16937,135283,BRUIN BLVD @ 2090 W,40.675257,-111.946335
16938,135288,4700 S @ 2570 W,40.667726,-111.955677
16939,135211,4700 S @ 3460 W,40.667686,-111.974517
16940,134115,4700 S @ 4622 W,40.667331,-112.001661
16941,134116,4700 S @ 4720 W,40.667337,-112.003484
16942,134181,4700 S @ 4820 W,40.667333,-112.006094
16943,134123,4700 S @ 5570 W,40.667674,-112.024119
16944,134185,5600 W @ 4505 S,40.671754,-112.024559
16945,134172,5600 W @ 4401 S,40.674931,-112.024572
16948,134188,5600 W @ 4200 S,40.679302,-112.024884
16949,134176,5600 W @ 4290 S,40.677426,-112.024882
16950,134177,5600 W @ 4390 S,40.675211,-112.024869
16954,135300,3100 S @ 3941 W,40.703829,-111.985414
16955,135301,3100 S @ 3821 W,40.703833,-111.982484
16956,135216,3600 W @ 3089 S,40.704391,-111.977005
16957,135346,3600 W @ 2615 S,40.713004,-111.977072
16958,135217,3600 W @ 2747 S,40.710098,-111.977088
16959,135218,3600 W @ 2687 S,40.711495,-111.977038
16960,135219,3600 W @ 2557 S,40.714532,-111.977077
16961,135220,3600 W @ 2455 S,40.716944,-111.977063
16962,124073,3600 W @ 2401 S,40.718275,-111.977068
16963,124023,3600 W @ 2255 S,40.722022,-111.977074
16964,124024,3600 W @ 2155 S,40.724196,-111.977108
16966,124102,PIONEER RD @ 1715 S,40.732785,-111.957912
16967,124051,1700 S @ 2607 W,40.733042,-111.956546
16968,124052,1700 S @ 2215 W,40.733049,-111.953727
16969,124103,1700 S @ 2175 W,40.733047,-111.951214
16985,152194,7000 S @ 2350 W,40.624122,-111.951198
16986,152212,7000 S @ 2660 W,40.624108,-111.957113
16987,152214,PLAZA CENTER DR @ 7100 S,40.622956,-111.979104
16988,152215,PLAZA CENTER DR @ 7300 S,40.619326,-111.979567
16989,152216,JORDAN LANDING BLVD @ 7321 S,40.618109,-111.982069
16990,152217,3200 W @ 6398 S,40.635112,-111.967446
16992,152301,7000 S @ 2663 W,40.623975,-111.957251
16993,152302,7000 S @ 2511 W,40.623981,-111.953839
16994,152303,7000 S @ 2345 W,40.623974,-111.951231
16995,152304,7000 S @ 2255 W,40.623979,-111.949408
16996,152305,7000 S @ 2145 W,40.623981,-111.946877
16998,152307,7000 S @ 2015 W,40.623978,-111.944638
16999,153207,7000 S @ 1759 W,40.623936,-111.940193
17000,153208,7000 S @ 1675 W,40.623935,-111.937751
17001,153209,7000 S @ 1501 W,40.623978,-111.934414
17002,153210,7000 S @ 1381 W,40.623991,-111.931183
17003,153211,7000 S @ 1275 W,40.623981,-111.928325
17005,153213,7200 S @ 395 W,40.620571,-111.901047
17006,135302,3100 S @ 3555 W,40.703829,-111.976241
17008,135304,3100 S @ 3335 W,40.703835,-111.971239
17010,135306,3100 S @ 3061 W,40.703825,-111.965054
17011,135307,3100 S @ 2931 W,40.703828,-111.962249
17012,135308,3100 S @ 2801 W,40.703831,-111.960091
17025,125173,REDWOOD RD @ 1695 S,40.733446,-111.938857
17026,125174,REDWOOD RD @ 1567 S,40.734865,-111.938858
17027,125175,REDWOOD RD @ 1515 S,40.737578,-111.938807
17029,125177,REDWOOD RD @ 1125 S,40.744718,-111.938852
17031,171114,7800 S @ 2471 W,40.609342,-111.953781
17032,171115,7800 S @ 2235 W,40.609344,-111.949161
17033,171116,7800 S @ 2155 W,40.609351,-111.947276
17034,171143,7800 S @ 2011 W,40.609379,-111.945091
17036,172084,7800 S @ 1689 W,40.609388,-111.938203
17037,172085,7800 S @ 1579 W,40.609404,-111.936326
17038,172225,7800 S @ 1477 W,40.609415,-111.934247
17039,172086,7800 S @ 1421 W,40.609424,-111.931981
17040,153167,7800 S @ 1279 W,40.609143,-111.928623
17042,153199,CENTER ST @ 815 W,40.610346,-111.913456
17043,135156,4000 W @ 4600 S,40.669213,-111.986711
17045,134113,4715 S @ 4420 W,40.667328,-111.996458
17055,151072,5400 S @ 4820 W,40.652904,-112.006608
17057,151075,5400 S @ 5158 W,40.653111,-112.014015
17058,151076,5400 S @ 5238 W,40.653131,-112.015891
17059,151077,5400 S @ 5354 W,40.653122,-112.018716
17062,151120,LODESTONE AVE @ 5620 W,40.642274,-112.025055
17064,BB153200,Midvale Fort Union Station,40.618638,-111.898147
17065,153151,7200 S @ 320 W,40.620806,-111.900606
17066,153201,7200 S @ 740 W,40.620993,-111.911176
17067,153202,7000 S @ 1200 W,40.624198,-111.927194
17068,153203,7000 S @ 1402 W,40.624126,-111.931548
17069,153204,7000 S @ 1516 W,40.624128,-111.934503
17070,153205,7000 S @ 1660 W,40.624175,-111.937565
17071,153206,7000 S @ 1750 W,40.624138,-111.939868
17072,152209,7000 S @ 1900 W,40.624114,-111.942154
17073,152210,7000 S @ 1990 W,40.624124,-111.944339
17074,152211,7000 S @ 2130 W,40.624123,-111.946916
17075,152193,7000 S @ 2220 W,40.624119,-111.948768
17076,138099,MURRAY HOLLADAY RD @ 1988 E,40.665806,-111.834561
17078,138101,MURRAY HOLLADAY RD @ 2160 E,40.666652,-111.828947
17080,138225,4500 S @ 2706 E,40.675209,-111.814629
17081,138226,4500 S @ 2790 E,40.675135,-111.812889
17082,138227,4500 S @ 2926 E,40.674984,-111.809421
17083,138228,4500 S @ 3064 E,40.674861,-111.806462
17084,138229,4500 S @ 3124 E,40.674787,-111.805073
17099,138247,4500 S @ 3101 E,40.674968,-111.805343
17100,138249,4500 S @ 2925 E,40.675191,-111.809938
17101,138250,4500 S @ 2801 E,40.675263,-111.812491
17104,138092,MURRAY HOLLADAY RD @ 2161 E,40.666731,-111.829114
17105,138093,MURRAY HOLLADAY RD @ 2051 E,40.665922,-111.832496
17106,138094,MURRAY HOLLADAY RD @ 1981 E,40.665945,-111.834675
17107,138095,MURRAY HOLLADAY RD @ 1885 E,40.665954,-111.837545
17111,137375,4500 S @ 1045 E,40.674348,-111.860737
17112,137376,4500 S @ 957 E,40.674397,-111.863653
17114,137524,4500 S @ 787 E,40.674403,-111.868655
17115,137378,4500 S @ 685 E,40.674449,-111.872312
17116,137379,4500 S @ 601 E,40.674434,-111.874607
17117,137380,4500 S @ 501 E,40.674435,-111.876767
17128,134178,5600 W @ 4500 S,40.672115,-112.024851
17129,134179,4700 S @ 4855 W,40.667282,-112.006921
17130,134180,4700 S @ 4721 W,40.667189,-112.003697
17131,134102,4700 S @ 4615 W,40.667186,-112.000891
17132,135207,4700 S @ 2821 W,40.667495,-111.960372
17133,135291,4700 S @ 2691 W,40.667491,-111.957235
17135,135284,BRUIN BLVD @ 2101 W,40.675162,-111.946209
17137,136030,4700 S @ 1685 W,40.667473,-111.938124
17138,136031,4700 S @ 1531 W,40.667674,-111.934824
17139,136032,4700 S @ 1305 W,40.669604,-111.928985
17140,136038,4700 S @ 1171 W,40.671163,-111.924845
17141,136301,ATHERTON DR @ 4555 S,40.671303,-111.922245
17142,136039,ATHERTON DR @ 1025 W,40.670571,-111.921002
17143,136040,ATHERTON DR @ 924 W,40.670877,-111.914959
17144,136041,ATHERTON DR @ 4501 S,40.672411,-111.913769
17145,136042,ATHERTON DR @ 4435 S,40.673988,-111.913763
17149,136047,MAIN ST @ 4341 S,40.676882,-111.891177
17151,137356,4500 S @ 530 E,40.674235,-111.876359
17152,137357,4500 S @ 610 E,40.674245,-111.873875
17153,137358,4500 S @ 740 E,40.674229,-111.870341
17154,137359,4500 S @ 816 E,40.674242,-111.868021
17155,137360,4500 S @ 930 E,40.674174,-111.864756
17156,137361,4500 S @ 1004 E,40.674241,-111.862661
17157,137362,4500 S @ 1098 E,40.674239,-111.860201
17158,137363,4500 S @ 1200 E,40.674235,-111.856958
17159,137364,4500 S @ 1296 E,40.674198,-111.854954
17163,BB153214,Midvale Fort Union Station,40.618461,-111.898108
17164,153215,7200 S @ 90 W,40.620493,-111.894341
17167,154227,FORT UNION BLVD @ 220 E,40.620696,-111.885372
17168,154228,FORT UNION BLVD @ 272 E,40.620681,-111.882459
17169,154229,FORT UNION BLVD @ 380 E,40.620688,-111.879851
17170,154230,FORT UNION BLVD @ 486 E,40.620678,-111.877545
17171,154231,FORT UNION BLVD @ 594 E,40.620631,-111.874677
17172,154232,FORT UNION BLVD @ 720 E,40.620648,-111.871504
17173,154370,FORT UNION BLVD @ 844 E,40.621907,-111.867906
17174,154233,FORT UNION BLVD @ 910 E,40.622042,-111.865358
17175,154235,FORT UNION BLVD @ 1000 E,40.623241,-111.862088
17176,154236,FORT UNION BLVD @ 1150 E,40.625205,-111.858868
17177,154371,FORT UNION BLVD @ 1212 E,40.625893,-111.856989
17178,154168,FORT UNION BLVD @ 1338 E,40.625911,-111.853535
17179,154251,FORT UNION BLVD @ 1410 E,40.625749,-111.851087
17180,154253,FORT UNION BLVD @ 1540 E,40.625413,-111.847738
17181,154254,FORT UNION BLVD @ 1620 E,40.625295,-111.846329
17182,154255,FORT UNION BLVD @ 1720 E,40.624996,-111.843298
17183,155032,FORT UNION BLVD @ 1810 E,40.624718,-111.840148
17184,155033,FORT UNION BLVD @ 1892 E,40.624463,-111.837511
17185,155073,FORT UNION BLVD @ 2018 E,40.624075,-111.833477
17186,155074,FORT UNION BLVD @ 2140 E,40.623927,-111.830231
17187,155075,FORT UNION BLVD @ 2194 E,40.623934,-111.828001
17188,155076,FORT UNION BLVD @ 2258 E,40.623912,-111.825928
17197,151041,5400 S @ 5415 W,40.652951,-112.020047
17199,151043,5400 S @ 5245 W,40.652955,-112.016239
17200,135183,4100 S @ 3477 W,40.682013,-111.974275
17201,135184,4100 S @ 3341 W,40.682024,-111.971851
17209,151018,LODESTONE AVE @ 5818 W,40.642315,-112.030027
17219,115021,AMELIA EARHART DR @ 5555 W,40.776272,-112.023964
17220,115013,AMELIA EARHART DR @ 5401 W,40.776265,-112.020539
17221,115014,JIMMY DOOLITTLE RD @ 295 N,40.775794,-112.019791
17222,115015,WILEY POST WAY @ 5225 W,40.774189,-112.017707
17223,115042,WILEY POST WAY @ 5183 W,40.773633,-112.014836
17225,115043,WILEY POST WAY @ 5067 W,40.773463,-112.012504
17226,115044,WILEY POST WAY @ 4905 W,40.773461,-112.008244
17234,117069,REDWOOD RD @ 200 N,40.773976,-111.939153
17246,152043,3200 W @ 6484 S,40.633385,-111.967447
17247,152045,3200 W @ 6774 S,40.628178,-111.967447
17248,152202,3200 W @ 6878 S,40.626358,-111.967456
17253,152056,3200 W @ 6871 S,40.626271,-111.967278
17254,152057,3200 W @ 6735 S,40.628801,-111.967266
17255,152208,3200 W @ 6608 S,40.631129,-111.967278
17256,152058,3200 W @ 6505 S,40.633343,-111.967268
17257,152059,3200 W @ 6385 S,40.635261,-111.967267
17258,127249,FOOTHILL DR @ 1568 S,40.735421,-111.822107
17259,127250,FOOTHILL DR @ 1810 S,40.730817,-111.818371
17270,135193,4100 S @ 3330 W,40.682239,-111.970691
17271,135194,4100 S @ 3470 W,40.682232,-111.973871
17276,134036,3500 S @ 5965 W,40.696462,-112.033233
17277,134037,3500 S @ 5855 W,40.696416,-112.030749
17278,134038,3500 S @ 5733 W,40.696433,-112.027781
17280,134183,5600 W @ 3722 S,40.691167,-112.024946
17284,134040,3500 S @ 5616 W,40.696637,-112.025773
17286,134042,3500 S @ 5880 W,40.696596,-112.031683
17289,134064,4100 S @ 4861 W,40.681975,-112.007236
17290,134065,4100 S @ 4785 W,40.681976,-112.004883
17291,151020,COPPER CITY DR @ 5825 S,40.645414,-112.033198
17293,151022,COPPER CITY DR @ 5621 S,40.648943,-112.031362
17295,151024,COPPER CITY DR @ 5461 S,40.651932,-112.031411
17297,151026,5400 S @ 5725 W,40.652958,-112.027819
17298,153217,REDWOOD RD @ 7121 S,40.62202,-111.938622
17299,153126,REDWOOD RD @ 6877 S,40.626307,-111.938632
